pubkey,nchannels,capacity,base,rate,alias
02659ef3f20f12bc7accd2740bab8df59893a8b78e60087f1a83483f6d204b1091,6,1635521,1,0.01,Itishree
0265a117eae4c283e2a37a6aa5873d6e3528563745feeaee0a007e987e65b906f4,10,13938042,1,0.01,noncense.tech
0265e5791c617b6e1dfe04137e71c0c959201592bd7fe3f1bb085c35595b72646c,2,814285,1,0.1,BLUEARTIST
0265fae305778b7cb157365f70cf3a2047d2cad5c1ccc5f550c6d8a033084a8ea5,47,58246988,1,0.01,ln.taborsky.cz
02666fe86f7abc61a37dc59bd94246ee96a60fb5849814117eaa8ee68f8425a9b9,8,475000,1,0.01,suweenja
026691125416feeb270e1da27174083382f1156f0fc49f2cd90061bfb50f84a649,1,233758,1,1,
02669b41e886b9642ddff94eb6886638d875bcc40736d15c2a08a5d97111298d7c,6,7592753,1,0.01,darrylweathers
0266a062b1643f466d64f78419f590c3b353f5f3cd33a56874a9741160b01b523f,2,12000000,1,0.01,williamgrahamiv
0266ad254117f16f16c3457e081e6207e91c5e414477a208cf4d9c633322799038,20,22318136,0.1576663094086352,8.433336905913647,🔒Satoshi's World NL
0266d3b32fc5982b904bcf3ed7bb303ea84862b14237c5e78fac60180c0c1227cb,2,40000,0,0,bmancini
0266d5fd2b93f73d632101691a0832abee32714857b4937ded25ee21c98bd25327,13,1950136,1,0.01,ghostly
0266ee62efe8150b07f45090bb011dfb26861e861a5045dfb98ecad778ed623ba5,1,50000,1,0.01,
0266f77cf9bfd47bf52aabe347a1fc2f4ef7866109c69ed35d25e5e01bf1a5e521,1,2659141,1,0.01,ContaBlitz
0266f7ae868e642a94d187b6153f41a71995975afbe821d64d647d7b8d46d91ec6,1,46000,1,0.01,golgotha
0266fb23c42c3ae0db72767e4e8df88c8ff3138a9cedf1fd19fc8fd922a61cbc30,2,268503,1,0.01,BertuBuex
02671251b5678771514df8f26cc01508606d697ae8cad38063f84becbd359b189f,1,123123,1,1,White Flame Public
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,39,91874733,0.99,0.01,Et La Connectivite Bordel
02674930587c321dd247e2c435c7dbbb6528ad690c132d76e47dfc70dff4440d6d,1,820352,1,0.1,
0267586e510d80fab314fbfa091f383b775646e7a87bc9ed8cd59bcded50405d6a,44,85844099,1,0.01,senza
0267bb8dda0c06c9b1dd5c463b7170f13485ac7fa8013ce45d5cce6596bdfa0ea7,3,159271,1,0.01,RasBit
026804fb9c8c1279afbf48ec21fe7207b1d73f359956dc6940cb245b4373754eab,7,700000,1,0.01,a
0268060d84ce14aa28cc45fa21fabee811c39c63cd0b448b5955ab705839637784,4,7006850,1,0.01,Kibalt
02682020a37a3b5876b16bffbf0ac56d7f379695a5d273cf16ed0f35f18ab2dc98,5,47027881,1,0.1,LookBusy4
02682d3be773dc5d40487e025c70bd8ee6d92c382e197ec2ae59435b2cb7935f65,1,130048,1,0.01,02682d3be773dc5d4048
026832c89c1184d38bcd367d1a2a96e3575f4734dfe0ae98e16184a186975c2e2e,2,160000,1,0.1,GREENSPAWN
026844fe6d8c9dc51a291f67cf50d6236d4ea92abd665cbbbffce4cc9e49edd481,10,16735128,1,0.01,olha
0268485a83e66c1bc2557053cc37c6d308d5430c7bf73e436af12a0feed98d2f46,1,145000,1,0.01,LUNU
026871ba2db890ae47f3a4ee11e6bc10badc038e9eaed9b7983d990aee0ff3c1cf,8,1025000,1,0.01,ZH
0268b84ff41b75477349c1b1a8ab77213294884f7816028bec6704b325718c89d0,4,5988831,1,0.01,CoinOSb
02690881543d633f3a16c8ff97397f3f2e8765a15f5ac057d701243e5adb7ba856,82,87741954,1,0.01,BTC4DeWin
026910ea11228e8dd090e3b6348ecb64dfe4387a624528b99782d202d493fd6bae,20,54335419,0,0.005754215312115289,Bottle.li [Frodo]
026914299a6f4e16bbe83380b23c2aff8c4d0e2824cddb38b4251ae3c83c5eb5c3,1,40000,1,0.01,Huobi
0269b91661812bae52280a68eec2b89d38bf26b33966441ad70aa365e120a125ff,58,108680632,0.02214346710828844,0.01,boxxy.network
0269d54e14f70d148233e8379b3bea7096bc62988e7b26c018ae4e3219114d86ae,1,500000,1,0.01,
0269e5160b835bfcd272731e4ac8e6236c8f3eef651bf285349f6f0c40091f9d62,2,6020000,0.6644518272425249,0.01,ShrimpFi
0269e7429ee8b2b9b794bb913fd13315f475c221c3414dc1210148983a84cb8376,4,703435,1,0.01,shrunkamygdala
026a0ccc1e8f306827043774132988fa44cba04f7b68277be63229d52eca02256e,2,9020000,1,0.01,026a0ccc1e8f30682704
026a2c9fa1d67d021568db5a418fab9dd2ebec873b4eb8427654e7ce22bdf7acad,1,78000,1,0.01,
026a7077a9aa576b241be423a7cbfafa1f1944018c733cd4526344ba9b66c1e0ef,1,200000,1,0.1,
026a7d9f36d566fe6c85ea15f5f2269c3c115b25d58f5ebf1549a6489da3eed2a3,2,300000,1,0.01,026a7d9f36d566fe6c85
026a910e8c84f00c54ee19fb9cac7ff3160fec5dee0b83ace844fd4a56561a799f,1,750000,1,0.01,026a910e8c84f00c54ee
026a9d117d27d3e0b321d4fec7cf669e6028dbf36c4441ce811ab644615c9d53a2,5,5150000,1,0.01,BTCDOG
026aacab8fdb750e08049d1da1a2c735faf1c8b8565dfb0bf67795b0b72a15d13e,1,300000,0.5,0.5,NorwayRouting
026ab14e3bff403919f6150ef1973e60a6ae855213da9943a83578202c980e2e66,1,300000,1,1,MYOB1
026ac528a45d590cfe4ffab00d7ce1fbab99e771e0cc86bb5a9633d729f3d28b17,1,41910,1,0.01,Pi
026ac9fcd64fb1aa1c491fc490634dc33da41d4a17b554e0adf1b32fee88ee9f28,30,60485601,0.006099333558742353,0.01,leadingzero
026afcbf2acbd4886858567f4c131e26abf56584c369260b6644f305ca082e142c,10,20430000,0.001,0.01,026afcbf2acbd4886858
026b3c13a005b4a778374bec4844ef20ded64467a1bc169dddf3594747e624fb22,4,694627,1,0.01,mattlocke
026b6c5dbd4da34c7991514cd04b1657cd9da218828769ba97bf3a75c4d2e4e874,3,500483,1,0.01,026b6c5dbd4da34c7991
026b73b3ff65200026db80c580fa5004e79db4e13cffbcdd37cbff84bd5e16bfcd,40,96907769,1,0.01,ZIPPYD
026b742cea92cea6535f8688e5597bb874d8ddb6dab3500119a25cb25228d2a75e,5,419867,1,0.1,go_forest_go
026ba101ad50f7b2eebb5042c0e1f41783f656d10734bcf8e8864dcda5adc62841,2,1399406,1,0.01,Rektless.co.uk
026ba13a7a31fb7bdf7a5e592a2d82668c17d133dd9c5bd295ac1c199ccd3eca0d,2,2300000,1,0.01,Weds Node 📘
026be75781a35ca22732200f5bc82a1e8a21248154e950a1548bab0cdd44d2ec20,36,49198330,1,0.01,Bitshop Bologna
026bf1967b9b6296f3115749dc3d3624d6ee9ecb6ba339d37e4fd265021d465603,1,1100000,1,0.1,MAJICKA
026c2039dadd6d8f5cf7388442118929dae8edce9503f2bc6adba3f5cae133a0e8,1,334995,1,0.01,026c2039dadd6d8f5cf7
026c41d8feca7c66e8496af064d48c640cf9177dad992fb4f828fb16dc64af2e92,1,477100,1,0.01,
026c4708bb9e2cb2819643aa05ac38354afa0ac7286fb9a7edfddb282d26401a1d,1,59832,1,0.01,acme
026c49329e78135c5c2c479fe48b711dc97abd6a6f9d834b701cd44d99d6d2378e,4,1370000,1,0.01,PN K3-35
026c68891151fd5409a84eeed017c8cefadcff00158f760c4ced98b30ae60f82f1,4,1296745,1,0.01,cookies_af
026c6d0ae62103dbc7fd9f9e2994b6c0119084caf2b92c11e501cf41553d377f45,1,100000,1,0.01,Ghelloot
026c72dbf5019c10cc3a90448be1624fdc6021beb4fb689d4a91f0cdc3f7614d28,2,13898964,1,0.01,026c72dbf5019c10cc3a
026c7d28784791a4b31a64eb34d9ab01552055b795919165e6ae886de637632efb,225,984804723,1,0.01,WalletOfSatoshi.com_OLD
026c915977811b4c4efde1b465fda1952e25bc702a3bba8f7346964ae302115efb,1,100000,300,100,BLOCKAGRAM
026c91b8f7381c5a035a50888a7d3bb8334bad17756ed6054c06d880dc5aaa26c1,3,3301558,1,0.01,Mjolnir
026c97bb1c23ba2ea69756411bdaa9ba1a23d149df58d42a541309af4973e2a5e8,1,174762,1,0.01,
026caa2a2f70ca9967507cd36a46c3d888a950b715abedc4afe23e552e36f5e947,4,3750000,1,0.1,prunusavium
026cd1a69fee4c9eab263c0b66e27ffbd1385f52ef9d3ce357c885c52d458270c7,7,1151134,1,0.01,Amsterdam
026d0b358d3be76c8c0c8e3fdd5fda42fd2c061afabfa5981c9797dcefd36d8dab,2,43000,1,0.1,TunnelStat
026d0efb65ba988f2fd831d97a6deeed61d4deb6afa61003c4ced66d1ebe7e01e1,16,103999765,1,0.01,Jixu
026d40876fde9ab07d012fee4c6620fdb5ce3e866185b7a6e9a3bd34386e6f6fb4,2,700000,1,0.01,026d40876fde9ab07d01
026d703e73c8fd4654a3e054a7d7f332b9792c557d88d8f0560d8e116933acc01a,3,260000,0.001,0.01,intense7
026d740c4a8387a0542fcc94b2ff485ecd0329cfa30dd0ae4091a80ad15fc8b4e8,5,2288418,1,0.01,SaharsBlitz
026d8c00b0fc4b7d54e0d79b5123d858e529ec17e031f42217069de8ab8e17d23d,6,20814607,1,0.01,ZapTheBanks
026d92e8c39aa2c08d51b56647508be2c8de32e71a69ca2f3f5880c46c5d8e0ea7,3,2699289,1,0.01,SolaraSystems
026d9b9c8e55b435f117496e6a885fba7bf76530a5aa6f8f61304f84f9a31dda09,8,6403617,1,0.01,HardMoney🐚
026d9c78088e1cdf96c5478aeadb1d83e981f6a9ea03113fa4182bed3d91c697ed,6,7390001,1,0.01,ProjectPartners
026dab73058af378074d41b2b4ee9b0e25284529d0be86fcd72ecbd37b298f4835,33,5616203,1,0.01,happynode937
026e186f6cf00009595c9083980304f0be65c8c3736b63c1c9135ef9aa952f644e,35,35215985,1,0.01,Britvr
026e3a82965a23b0fec5e6431c94639322784277c2a02f15817a3fea4df9d60b97,1,240000,1,0.01,miepmiep
026e60ee36a11ccf11eba182e58b40a475593e8ffc9af9108cfa9646d0bb79ed44,1,100000,1,0.01,flashhamster
026e7f745f233b53b8ccf04a2a62eb329760bb259bda1ea6a1ba14f37a0b30a563,1,120000,1,0.01,
026e8416f415c552db616bceca6d0a35175f8454174af530231b0a6d1ae21ff453,1,40000,1,0.01,026e8416f415c552db61
026ea3b690695aa9324bd1b0216d8b1e8349de7aac5af93a322e7cad0ef415dd1b,3,500000,1,0.01,Nodetorious
026eb7b29ef6ca25ffba0704b019dc495e7b4300f8b9f563f35558fe6b03e9a1e1,3,2577626,1,0.01,BearFin
026ef5665cdb4f226b34d3b61866695b769099fb5675bd0cd6c1050a1b851fd45b,16,71246337,1,0.01,santacruzwaves
026f675991fe7a4c6e0eb5c630cd95551b30cbfb9c1b74529a55a8da882a4f0553,2,220000,1,0.01,bodmin
026f9c01e266863c0539ef98bfe4ecd585e6a7ee13ec42b4e09736a5a6f7152ee7,8,34722050,1,0.1,AGLD-Bullion-Desk
026fe566f268b8e88512cfb8ffda1426416dde5f8bbf0badf43007165be0f2bf76,3,17802908,1,1,ln.dynet.com
026fecf145301bda735f7f7ddd4bb1e9b29946b75f05203ab36799eb749150c0be,3,2000000,1,0.01,026fecf145301bda735f
026ffc77589f402030bb670c30f2aa42d2b485a226e63b60a530fcb3cae0913d29,6,5980608,1,0.01,
027003a07cec1c4b6510bab33aa569dcfc5fd150b78b4adba197a50d4ff2807a53,1,300000,1,0.01,
02702df26707597a7ee05805fc23bac7cfac3f2adca38f6c6db3786ea833a02aff,2,11000000,1,0.01,Node1510OK
02704226ed8c18092d0c6242756b723b5b19b9010d701fa7ae1b64de924f2146e6,4,688951,1,0.01,Tibxfool
02705407cde2e485542ac068c449d8b2966d46c5506ecbc2ee1cedd549a6b5823e,2,2100000,1,0.01,f.zbiornik.com
0270610fab0e6bea5a2f0bf1886cdac4b02d666ada872f8ac921a6af11091a986e,6,2907093,1,0.01,BetSand.com
02706e5a81f7cead49f1761d611d773754187850e089246dfda39f640cf9a0b5c1,3,852403,1,0.01,jonx-node2019
027070dc64b8850689b52020571d0e3173ba38cc456501ad1b5d994d6063eb0ec8,6,7212526,1,0.01,fair.poker
027075dbf03f6791a495ac37562842664d7b92480bbf139d3e0f9fe09279be5b0f,5,137500,1,0.01,rainbowsfuture
02707e06fa4ad34d6f935f5f4a1ca3a77697e24ae3f57dcd1eab036d6a23288115,11,15521421,1,0.01,WEBLY
0270e559d75884fc5f066158573fbf2091950d56e6eb6c0644496cb88f9ebd7ec0,2,126385,1,0.01,bithub
0271024435660f7056c565fa9000a734cc48aa85b581a06fe9bc0b1c89e7b66874,8,17954234,1,0.01,www.constructionrates.co.uk
0271043fc3327ad21c0d15bba04930c55a920b20536f7e9eec3bc9592f8c235f22,3,5700000,1,0.01,YAPNODE1
027135bde95583d9bc9660075fbbbc2e298ed8217f67106c4fb507d2f2cd04d2bb,1,250000,1,0.1,PANDORA
02717efed3048b2af92aad5a2b0bf13c524f99830474517bfa8f4face56a7dd4fe,1,400000,1,0.01,lnd02.beckorg.com
02718cdbaa04542acd05bea2bf66b9d9f0cd92e9068fa56c3dbf8445e35ef58024,9,2060174,1,0.01,YoungBlackNode
0271b587f2f195d56ef66fa50b2d76b60d1d0eb671288a25c9011eccf0556866b0,1,500000,1,0.1,UNITEDMOON
0271e3c8a038756dda07a07ea8d77ffd545210c021cd62147e80d7500a7336403f,1,100000,1,0.1,PAYPAL
0272153179fb98c9e5e2a9d2ccd742295fb4983fc442cf65dc4d4e9bfb1176f4d8,2,120000,1,0.01,STACKSATS
0272313053f63d89a9d7f8d6029a977b5db796f968c82d43b92582918fcc4825e7,7,16582961,1,0.01,Wasp
02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,284,506943741,1,0.01,LIGHTNING-CASINO.COM
0272650369885f7ff532f57b91f6f5166a92a1729887166609a4e87507a4d35717,1,250000,1,0.01,RB147.1
0272877038876368a52565e74d64914ee26172d7e6a885e39312d14addec550279,6,11014256,1,0.01,bluenode
0272945ca612380d8938d6f8a9e54c281e5877efc5cf7e4f99223b1343e88f43a9,1,100000,1,0.01,nodl [LND]
0272d72c958cabb909caac265519286bdf2d036d1f019a016cb202e8ef50f6d7a2,45,30720892,1,0.01,bitcoin2009
0272e5a558b7bc9fa1f7e0cd42b6b237bbfdca71baf3300707b9562efed46ec488,2,1172526,1,0.1,YELLOWTRINITY
02731b798b39a09f9f14e90ee601afb6ebb796d6e5797de14582a978770b33700f,83,220710308,0.01,0.03,electrolyte
02731f456c716bc15b86b426c7bfe1e57c983cb8e501ad4db26a5dd87737a4c045,3,523040,1,0.01,
0273209369cf43965cf46be5ba41dd5e04756a658c440c873083f36344dc01a040,10,16631083,1,0.01,ricardo_hodls
02733190f11979ae61125fea7f27cb534f991e5703ae91eeb698ea04e47a2f5b52,1,420901,1,0.01,WWW.SATOSHI.CO.IL
027388b2266aaf4d98dd54026e1f3d01dab3c5734debf57188442e84fe9bc9f7b5,14,34354686,1,0.01,iamalive
027390e3f364bd13aacc707c2e4bced66f21b3bebec46cde0ea0502c4cca0a907b,17,17952241,1,0.01,VOX
0273bb5defdea01033c74cbfd60f275637e12244e56b9ef8234f9dfdcef1f25191,1,500000,1,0.1,
0273bc69bf6028789b0dff54ba78c36f846c455319ef3834d5a353a379fa4c34d2,3,204544,1,0.1,LNSMALL
02740c62f38896511eb98479036b06907fcac283f62d08b756a1e25fb55e3f6772,85,135984015,0.22952071241608804,0.01,BeerselLightningNode
02747eb3affddf01bd9e3e674075217dea06b7ae9e13be3b9d4f663511c3c42351,2,4150206,1,0.01,HDNT.Node.LTNG703
0274864fdc144bef2f881ee419b4f49a0841320a2003a2a2476a5dd2e19d29cd32,1,5000000,1,0.01,blitz
0274a2f099cfd2df79c82e22df8e6f70ab6000feaa59e4c1410fe7573daad2a002,1,300000,1,0.01,0274a2f099cfd2df79c8
0274a542b693385f9e38d7acf4017ed31748d00693ff219c54e1b33749595a7419,68,130072426,1,0.01,⚡️🔥 BC.GAME🔥⚡️
0274a984d028819cf0207965b4872aa4efa7fbd611d414d90f78c184154f099317,4,1150000,0.21739130434782608,0.2252173913043478,Scrapy.LN
0274ce2cee1266882c266940abd10d1a8c5285c68fd984e468e325884b9b5e526c,1,20000,1,0.1,BitMEX
0274ef03632cfb45a628a7f9fe20fd02db56980ebd6ef5f4c6e98f707fb3eebcff,1,250000,1,0.01,
027547339aaeacaf2210dce284e31d2f5109cdbd208d48137024571e32f44af77c,2,794278,1,0.01,MollyNode
027578e823ce91a00ef9576d3d24e0a21abfa3332ba186654730a0c8804cbb844b,11,17851467,1,0.01,Icarus
0275848f93ba643dc7f2ef4594463200de7a45329660b647040da4c5ef75a3e16f,5,2200000,1,0.01,EmJ
0275926a5e0ad30b17bb01583d7f7f18377d5dc0dc38e903a55445a8cd3a2af352,2,145992,1,0.01,BOLT_FORCE_ONE
0276026ded71b06ce6c452d3b746e18500bfcdbfbaa0456f2bbc185225f3506725,1,402258,1,1,
0276423df4b19f85a8a72890a7866aed398fdbde8dbd7d29c3fb58c7ffd685a270,4,1797961,1,0.01,thunderwallet.io
02766cc0c11f9a2d32e23069aa1fc7640583e81b6431ff543f5f7b198f7b427c0d,2,3000000,1,0.01,
027681d48fa807473340464fab2d1a85776d48384650ae6d9c3501669bc7f607a1,4,2085732,1,0.01,027681d48fa807473340
02769550ede3eb65c2780bea31037f078755f43c86715e111f9d5a8633d4e34635,7,740677,1,0.01,mattytay
0276a31defb82997290f3a530caf3c3f2217ace6f67ad4af285d6b870d68af1708,4,3499597,1,0.01,Node23
0276c5e7cac95039994619d34238ce9ab32502199a931b4246d6e6baba979f2f3b,3,4700000,1,0.01,ProofOfChat
0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,30,91077059,1,0.09150162018297056,"""Cheese"""
027725c42688a86c79aea0e671c249363089bfcf18bc3ea6327124608fc71bf66d,1,1710610,1,0.01,flsch
027728206f6840e6e88de827c6c2ab609875dbb273186c080a72c78c4a31619e4d,6,600000,1,0.01,HARLEM
02773c3ac3d4299efb983019ae71717e31b5542da7f37e4ba232a0b21be46421c5,4,1787202,1,0.01,Payment21.com_BETA_LNP21
02775fa86a65cee7d22e27bdc9a8a963d58705246f29ec200b97102c8106b4f4b8,2,598707,1,0.01,cameloid
02779c5e4fb6a87d8d18e8b9fa2846d847af6da0501cb39993478203248e922642,23,55633833,1,0.01,TYLERDURDEN
0277b4ae6dcb212b5d4bafaae5c1006e2493a51c1df3326e5f01b5881819437bc4,1,250000,1,0.01,L0RD_PL3B
0277eb26dddfb884052fda1adf070a08a81af73c62b3cdf577c7d9fe36270d0a7f,2,3500000,1,1,mar101xy.com
02783e350f682f20accf57e7a519228b1773d45f587f7628c9372db67db26a5b2c,1,425432,1,0.01,Gravity-910
0278630413d5af0d3981e1788d9ff27e47bc5640ac2ecb6d123309a0992a67bb08,2,10300000,0.5,0.01,cranium-lnd
0278737b47b930181a661e7b8adba7850682626a4c02f042a7678d48dc4481944f,2,1200000,1,0.01,pageman-lightning-node-08-2019
0278b1f14c273cfb93f98eb7b5a334920d7d6880e3abd688df55538d59e1ae466b,4,2439041,1,0.01,tortle
0278e3f26e6c80043cc690b65c4bf875d5a9b3ec253a0d39c5b64c650382f0d629,1,150000,1,0.01,0278e3f26e6c80043cc6
0279213a94ab9a2077377a4851c740da4b32fd8786d9d070b0454fc15a71e14afe,13,13746403,1,0.01,JPTHOR
02795d8bbc1c094db16e8b0eb5d58ea0ab0beda7e4fe0d3e9cc6973e1209dc0aa7,1,200000,1,0.01,boserwolf
027962b0b105025f1c7fc87aa4b618bb847fd38e6d0a583cd1ac4d8d0a2a568891,2,1930000,1,0.01,Hamburg
027986b16bb9d8c541aff8e8df339548189f3077d0f42a517f7ce57135e8a9c19d,4,13188215,0.001,0.01,knudix-mini
027992d661ed88fe9474cb6cd17cd662cd8760cca41a2230c05b00932ea2b59677,1,138212,1,0.01,DustyNet
0279a474446115c8ce1456dfe77544ec7618940f0ebe6013194b395d7311cc8c58,5,1592955,1,0.01,Max_AC
0279ad04d636e60aaac1b63d576ba6d099d26367f846dc1060b0b923947c922551,4,1980000,1,0.01,0279ad04d636e60aaac1
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,757,2564734049,0,10,ln1.satoshilabs.com
0279eaaf2c8fa7d91f46dfd17c7221fe777b88688443cc4be3323aee2397250a48,11,25409009,1,0.01,wild NODL appeared [LND]
0279f930a60afe43131fd3328ff4a9c55293254c328f45e76695c1ab9b3c5a68b2,34,44473909,1,0.01,-🌩- BlitzNode.com -🌩-
027a0eaffb8e103f9059d2d40b7c2d8993affc169168ca1808f752ee36ccf196ee,5,1442037,3.2088892309975403,0.2364111461772479,lightningslotmachine.com n2
027a176a83492e79ce0836fd411fc6ac431cffded30a80392da76bb4a80090b2af,1,3770889,0,0.01,
027a3d15964615be3090f7f6a226f8603351f7c63c8cfb969ac0226a40389edc86,5,4946943,1,0.01,027a3d15964615be3090
027a6304dcedfcefab8c34f40c9b1c2732ba45820507e27d1dc3be898e1b27728c,9,2928459,1,0.01,carlotoshi
027a9320ce7353ab45ec84cf87168ced3d328e612f97da0319ea604b92dbae074b,1,236581,1,0.01,
027af98624687e3f6a51683344852d9eb122a51f49477434fe7392d1cadcf50539,6,5751906,1,0.01,CasaSligo
027b54faa5c12889071004249f43a680e0b9350da87f2d748f87c52034e6bcc56b,3,259223,1,0.01,godspeed
027ba5217fecd12ebb621e51b88b8c9640cce659bd894f4c8e820e09173826fca2,13,8264493,0.14646546860164322,0.8600647855833382,⚡U₿UNTU⚡
027bb5147c0d060f3a13436c75c47a98514201a1a846a2e0479e079b0ac6a7ff79,2,1000010,1,0.01,CASTELLO-BOLT
027bbfc36424186debd1c5ee3a2dba355de20b76082dc4b767da038bb2493fbcaf,12,24100832,1,0.01,Marx
027bcb646646c3a1dcc72aa7a667669eba376fe037d56f8670cd97d1a9208ba7a4,2,750000,1,0.01,smashtheautocracy
027bd645b27d9fb8acd8ee777876bb6211aa92111e3c217b1e16072200bd7e4e4f,1,60000,1,0.01,027bd645b27d9fb8acd8
027bdc486c20ec6d4d1dd93084acf50a7d05e6ff53441e02146394bd6ac0f7c24a,1,20001,1,0.01,027bdc486c20ec6d4d1d
027be164a1ce7cca51a9fbfa2ce7d833dee7ee18827f4121e84e8132a2bd782418,23,26439368,1,0.01,PrimordioMadrid.onion
027be5fc7e3ce3e7c6c618c73d8dafce0d374abd80cdcb16589e6cd091f53fce9b,1,50000,1,0.01,NY
027be9e7e2bc7ec87177ac298c01517ef46f979e1e3acec46efcf7a6f1b3ddadff,6,1715466,1,0.01,21-btc.club
027bf018b885f84d88cc2f65489d2937a6a928947eed9c6793cf98fb507b1f9364,5,5420000,0.555350553505535,0.45571955719557194,tor.lngames.net
027c0d34a910436c0c54e49ee8dc1816053146a2eae9cdc21680b8f7b33f5d457e,1,300000,1,0.01,
027c2fd4d5ca8dcc92ab40b33cbc7e27440daeca2df5ff338578cb9cf66343fe37,15,28432632,1,0.01,ItseMyChanel
027c3abc90a51617fb9cf5162c2fedfd9832c620ef82b54e413e9ce0f892dabb0d,21,60487513,1,0.01,Lightningang[LND]
027c76c7ee1f129727e5bda41968fc4d6a14de557974acb74a4050675dc5f2ab7e,7,6351536,1,0.01,Ytramzib
027cc4f7586870b76c04233ac066516c7186edd3934c7831e437b95a43bb15b1d3,2,147731,1,0.01,Chris_RaspBolt_Mod4
027cccdd718acef0a3a366a205c6772be11a12a3f8ca9b085e6d2d3f92ba0cd90c,1,365037,1,0.01,
027ccec61f4bf1fafb5156931da6527dc104ec3613dd4f4050161d89dd76ab494c,1,6789,1,0.1,heliacal
027cd6038dc8d17dc8973afa99ffc64afc0eff1db16becc5a31f1376cc8bd4cbcc,7,9800000,1,0.01,Running Perogy
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,115,203896841,0.46936249983392336,0.01,ftp.halifax.rwth-aachen.de
027cf0ead09ab5eb9b24bcfeb1a478a94704bdacc241426a45169a055da02399d0,4,4075787,1,0.01,THRASHER [lnd-01]
027cf99e95e346897a6f88212d5240fa790e3b4c97581bcffa354de10128998ce7,48,92350954,0.1,1,ln.vanovcan.net
027cfb1cdb29fe76bf9f829397dd44646e692dca36a1c14ccb14d0de297a9174d0,1,288180,1,0.01,GinoBlitz
027d06253d4519ad7197347fc3be0d6805d9960da2f0eea110f2dcd86e678c8701,4,1950000,1,0.01,Faf
027d5f8128f42ac9d38347e00b6bd886a24681b327fed9bf25570f5966efb4ea20,1,200000,1,0.01,nodl [LND]
027d7f94667974b10d3e8330de403111229669273dc9024745d195ba035d746e57,81,62068139,0.3552990995911767,6.3082308461028616,dilboy
027da8146885417ce0303e96543657b570e771c11b42ea0b3e52159372fc5bf88b,30,829567,1,0.01,GermanyFullNode
027ded600d03424da727a52af9e96edc068ff5ac0f730083b8a03f00834b8f2d20,1,564771,1,0.01,mateblitz
027e4538fde1d3c776970d5d5b325dddbd4097780a9e3433df2ee1f9f95cd60874,39,144769470,0.9628449651642711,0.1,CoinPlaza.it
027e51bb530a34142b6e0282b119eb4e736c2af439f33e48715dc9fc1323629500,1,400000,1,0.01,027e51bb530a34142b6e
027e53e6a35c67d1535c89355254841ed82953b7fbbf5d0a554bd8cf4c94575572,11,9950001,1,0.01,kristofpouls
027e5ef63402f1a74c1293f46a0bae52625745ff9184b277506d4645f99f22d629,4,237887,1,0.01,lndh4xx0r
027e62436314f4a18b5cf459d3735977d00830dd3ff24da7f14214824f89fe8d34,3,294293,1,0.01,027e62436314f4a18b5c
027e70d8859e090ed975b11cfa02109221482954a254dff185e4142188eb66518b,62,203181931,1,0.01,ln01.bitpie.com
027e74b73db73f0509c1682f66031685126c8c9b6f8999f463a7ed43dd986c6a9d,17,31700991,1,0.01,https://store.creamer.online
027e89abcad1afde4bed5ffbbea530f197639ce0d5069dd753d0efd1a0ea373fd3,4,4405625,1,0.01,HumanPrimate
027e8a9c0afcf99078d71b97fd53d53968ac376f9e1320337e352269c8bcc42b61,21,4867132,1,0.01,SocialLightningNetwork.com
027ec64ca60f1ed7e740b140104af57b2627207861342154ee554da96d00ae11f6,1,40000,1,0.01,foldapp.com
027f9a4a62e4a6ee29b1b64fb9fd752c5b930927bfe47623056c210a4d3eb580d7,3,864799,1,0.01,bvh
027fa4ee32ecdfe7b3e376e57e2d787ccb43de67b12f622afdc84d12a94b665f35,1,60000,1,0.01,
027fa681f478387bbc2b2e62ba12f618125c96c6b05cdc60d0ce8550f66cef5971,1,60000,1,0.01,027fa681f478387bbc2b
027fb5a31546c43e28c637483808de01bde7afc8f9016c6a994a818fa2b396e551,28,19203375,1,0.01,flash
027fc588bedd4d4e97c64d3c8a77931f53c89216e2cb3c207b74ff4e19f062d0dc,9,5471137,0.8,0.01,VTKLND_
027fd56c02df147b214b387d91cc5c8ecc2e88bd0a04e83afa4ed9c5d8d00d39de,1,40000,1,0.01,nodey
027fe40fda644dbbce9b51fc7cff5809586d02bfc7c308d54a80002989c14f40de,5,10000,1,0.1,E-PARA.NET
027fe83c26ea2cfc434d27a80506f1b54ff0867c761c1b4ec4bae37dc33f236953,40,19879253,1,0.01,GigaMegs
0280247f88e7519c1839cc4a04f0db58b7455b4ebb40236fba9da11a8c9076f0a4,10,13207322,0.08151644973901598,0.01,Kurt
0280634d3a0874094db1f5c4f8ea000698ec59dcd89a02cc39bf8dd7275b3f51e6,1,309651,1,0.01,cgfx.io⚡🌶️
028080074b98bcfba2fd1097902ce43db72ad37af6db616ba216552f381cff373e,8,5371268,1,0.01,BitcoinJesus
